onset	duration	trial_type	label	description
7477.416191	1000.0	base	baseline	This is the Baseline Recording
27476.415038	1000.0	bend	baseEnd	Baseline Ends here
32870.665099	1000.0	trno	TrialNo	Showing Trial Number Here
33206.415642	1000.0	fixL	Fixation Loop	Fixation Loop
34074.41536	1000.0	stm	neutral_1_1	n/a
49198.915903	1000.0	vlnc	Valence	Showing the Valence
51064.415742	1000.0	arsl	Arousal	Showing the Arousal
53142.917342	1000.0	dmns	Dominance	Showing the Dominance
55204.415414	1000.0	lkng	Liking	Showing the Liking
56769.416481	1000.0	fmrt	Familiarity	Showing the Familiarity
59411.166888	1000.0	relv	Relevance	Showing the Relevance
61496.666539	1000.0	trno	TrialNo	Showing Trial Number Here
61827.4156	1000.0	fixL	Fixation Loop	Fixation Loop
62708.166707	1000.0	stm	12_2	Showing the stimulation
76021.416765	1000.0	clic	click	Click event have been performed
77540.41627	1000.0	clic	click	Click event have been performed
77832.415793	1000.0	vlnc	Valence	Showing the Valence
81267.166324	1000.0	arsl	Arousal	Showing the Arousal
82170.000393	1000.0	IBEG	Impedances Begin	n/a
83520.915918	1000.0	dmns	Dominance	Showing the Dominance
86351.99843	1000.0	IEND	Impedances End	n/a
88403.915986	1000.0	lkng	Liking	Showing the Liking
89396.915026	1000.0	fmrt	Familiarity	Showing the Familiarity
90815.915074	1000.0	relv	Relevance	Showing the Relevance
92752.416339	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
113734.167349	1000.0	trno	TrialNo	Showing Trial Number Here
114049.165137	1000.0	fixL	Fixation Loop	Fixation Loop
114124.416187	1000.0	puse	pause	Pausing the experiment
114135.0	49551.0	boundary	n/a	n/a
114389.337393	1000.0	stm	4_3	Showing the stimulation
129513.837936	1000.0	vlnc	Valence	Showing the Valence
133658.087234	1000.0	arsl	Arousal	Showing the Arousal
135356.589387	1000.0	dmns	Dominance	Showing the Dominance
138649.339582	1000.0	lkng	Liking	Showing the Liking
140552.339218	1000.0	fmrt	Familiarity	Showing the Familiarity
143202.588874	1000.0	relv	Relevance	Showing the Relevance
145334.087572	1000.0	trno	TrialNo	Showing Trial Number Here
145677.33908	1000.0	fixL	Fixation Loop	Fixation Loop
146261.589582	1000.0	stm	7_4	Showing the stimulation
161386.08761	1000.0	vlnc	Valence	Showing the Valence
163683.838584	1000.0	rsrt	restart	Restarting the experiment
163860.837816	1000.0	arsl	Arousal	Showing the Arousal
164824.838824	1000.0	dmns	Dominance	Showing the Dominance
166648.589241	1000.0	lkng	Liking	Showing the Liking
167662.83892	1000.0	fmrt	Familiarity	Showing the Familiarity
170237.837526	1000.0	relv	Relevance	Showing the Relevance
172601.338084	1000.0	trno	TrialNo	Showing Trial Number Here
172925.338036	1000.0	fixL	Fixation Loop	Fixation Loop
173363.58752	1000.0	stm	5_5	Showing the stimulation
188492.088745	1000.0	vlnc	Valence	Showing the Valence
189527.088664	1000.0	arsl	Arousal	Showing the Arousal
190203.337259	1000.0	dmns	Dominance	Showing the Dominance
192123.088966	1000.0	lkng	Liking	Showing the Liking
193316.587321	1000.0	fmrt	Familiarity	Showing the Familiarity
194606.338422	1000.0	relv	Relevance	Showing the Relevance
195596.337578	1000.0	trno	TrialNo	Showing Trial Number Here
195925.087555	1000.0	fixL	Fixation Loop	Fixation Loop
196371.587346	1000.0	stm	27_6	Showing the stimulation
211495.838947	1000.0	vlnc	Valence	Showing the Valence
212735.587805	1000.0	arsl	Arousal	Showing the Arousal
214438.088126	1000.0	dmns	Dominance	Showing the Dominance
216032.587624	1000.0	lkng	Liking	Showing the Liking
216837.838738	1000.0	fmrt	Familiarity	Showing the Familiarity
218720.088134	1000.0	relv	Relevance	Showing the Relevance
220615.08892	1000.0	trno	TrialNo	Showing Trial Number Here
220923.589057	1000.0	fixL	Fixation Loop	Fixation Loop
221370.088848	1000.0	stm	1_7	Showing the stimulation
236494.589391	1000.0	vlnc	Valence	Showing the Valence
238001.088965	1000.0	arsl	Arousal	Showing the Arousal
238856.837693	1000.0	dmns	Dominance	Showing the Dominance
240705.587975	1000.0	lkng	Liking	Showing the Liking
241356.587763	1000.0	fmrt	Familiarity	Showing the Familiarity
242408.337238	1000.0	relv	Relevance	Showing the Relevance
243161.587025	1000.0	trno	TrialNo	Showing Trial Number Here
243489.08726	1000.0	fixL	Fixation Loop	Fixation Loop
244403.088539	1000.0	stm	neutral_2_8	Showing the stimulation
259527.589082	1000.0	vlnc	Valence	Showing the Valence
259731.00027	1000.0	IBEG	Impedances Begin	n/a
260600.088797	1000.0	arsl	Arousal	Showing the Arousal
261251.088585	1000.0	dmns	Dominance	Showing the Dominance
262891.338187	1000.0	lkng	Liking	Showing the Liking
263479.838314	1000.0	fmrt	Familiarity	Showing the Familiarity
263863.999377	1000.0	IEND	Impedances End	n/a
264811.08738	1000.0	relv	Relevance	Showing the Relevance
265528.087112	1000.0	trno	TrialNo	Showing Trial Number Here
265837.588049	1000.0	fixL	Fixation Loop	Fixation Loop
266588.838751	1000.0	stm	9_9	Showing the stimulation
272786.587271	1000.0	clic	click	Click event have been performed
277256.088777	1000.0	clic	click	Click event have been performed
280294.339246	1000.0	clic	click	Click event have been performed
281713.339294	1000.0	vlnc	Valence	Showing the Valence
282564.589455	1000.0	arsl	Arousal	Showing the Arousal
283098.837714	1000.0	dmns	Dominance	Showing the Dominance
284279.83865	1000.0	lkng	Liking	Showing the Liking
285319.088194	1000.0	fmrt	Familiarity	Showing the Familiarity
286379.087976	1000.0	relv	Relevance	Showing the Relevance
288127.838801	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
312802.589293	1000.0	trno	TrialNo	Showing Trial Number Here
313126.337788	1000.0	fixL	Fixation Loop	Fixation Loop
313689.838051	1000.0	stm	24_10	Showing the stimulation
327491.337321	1000.0	clic	click	Click event have been performed
328814.087137	1000.0	vlnc	Valence	Showing the Valence
330262.339189	1000.0	arsl	Arousal	Showing the Arousal
330955.088398	1000.0	dmns	Dominance	Showing the Dominance
333751.339073	1000.0	lkng	Liking	Showing the Liking
335954.837481	1000.0	fmrt	Familiarity	Showing the Familiarity
339143.338594	1000.0	relv	Relevance	Showing the Relevance
