onset	duration	trial_type	label	description
37363.184988	1000.0	base	baseline	This is the Baseline Recording
57357.93421	1000.0	bend	baseEnd	Baseline Ends here
58828.186244	1000.0	trno	TrialNo	Showing Trial Number Here
59152.435139	1000.0	fixL	Fixation Loop	Fixation Loop
63112.934679	1000.0	stm	neutral_1_1	n/a
78237.435222	1000.0	vlnc	Valence	Showing the Valence
80165.434722	1000.0	arsl	Arousal	Showing the Arousal
81889.185682	1000.0	dmns	Dominance	Showing the Dominance
84055.184294	1000.0	lkng	Liking	Showing the Liking
85774.434172	1000.0	fmrt	Familiarity	Showing the Familiarity
86934.684869	1000.0	relv	Relevance	Showing the Relevance
88094.684109	1000.0	trno	TrialNo	Showing Trial Number Here
88420.434203	1000.0	fixL	Fixation Loop	Fixation Loop
90064.684488	1000.0	stm	13_2	Showing the stimulation
92631.435301	1000.0	clic	click	Click event have been performed
93032.184988	1000.0	clic	click	Click event have been performed
95323.185436	1000.0	clic	click	Click event have been performed
102501.435578	1000.0	clic	click	Click event have been performed
105189.185031	1000.0	vlnc	Valence	Showing the Valence
107380.186021	1000.0	arsl	Arousal	Showing the Arousal
109299.935214	1000.0	dmns	Dominance	Showing the Dominance
110722.000524	1000.0	IBEG	Impedances Begin	n/a
111716.435384	1000.0	lkng	Liking	Showing the Liking
112830.68452	1000.0	fmrt	Familiarity	Showing the Familiarity
113460.934069	1000.0	relv	Relevance	Showing the Relevance
115822.935943	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
118610.00089	1000.0	IEND	Impedances End	n/a
135710.685141	1000.0	trno	TrialNo	Showing Trial Number Here
136034.685094	1000.0	fixL	Fixation Loop	Fixation Loop
136239.434034	1000.0	puse	pause	Pausing the experiment
136248.0	52998.0	boundary	n/a	n/a
138925.647188	1000.0	stm	24_3	Showing the stimulation
142973.89771	1000.0	clic	click	Click event have been performed
146053.646143	1000.0	clic	click	Click event have been performed
150306.396663	1000.0	clic	click	Click event have been performed
154049.896273	1000.0	vlnc	Valence	Showing the Valence
155756.895162	1000.0	arsl	Arousal	Showing the Arousal
157739.395473	1000.0	dmns	Dominance	Showing the Dominance
159233.397629	1000.0	lkng	Liking	Showing the Liking
160180.646564	1000.0	fmrt	Familiarity	Showing the Familiarity
161224.145732	1000.0	relv	Relevance	Showing the Relevance
162476.14558	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
182305.647257	1000.0	trno	TrialNo	Showing Trial Number Here
182625.146128	1000.0	fixL	Fixation Loop	Fixation Loop
187445.397593	1000.0	stm	1_4	Showing the stimulation
189242.395386	1000.0	rsrt	restart	Restarting the experiment
191251.645807	1000.0	clic	click	Click event have been performed
195729.646563	1000.0	clic	click	Click event have been performed
197686.895553	1000.0	clic	click	Click event have been performed
201968.895562	1000.0	clic	click	Click event have been performed
