onset	duration	trial_type	label	description
1037.001517	1000.0	IBEG	Impedances Begin	n/a
2615.000401	1000.0	IEND	Impedances End	n/a
26418.768894	1000.0	base	baseline	This is the Baseline Recording
46417.767741	1000.0	bend	baseEnd	Baseline Ends here
47816.769406	1000.0	trno	TrialNo	Showing Trial Number Here
48154.018633	1000.0	fixL	Fixation Loop	Fixation Loop
54380.518757	1000.0	stm	neutral_1_1	Showing the stimulation
69505.0193	1000.0	vlnc	Valence	Showing the Valence
72610.999737	1000.0	IBEG	Impedances Begin	n/a
72681.017965	1000.0	arsl	Arousal	Showing the Arousal
75264.269393	1000.0	dmns	Dominance	Showing the Dominance
76741.001476	1000.0	IEND	Impedances End	n/a
79191.518761	1000.0	lkng	Liking	Showing the Liking
80310.017522	1000.0	fmrt	Familiarity	Showing the Familiarity
81128.017511	1000.0	relv	Relevance	Showing the Relevance
90387.517679	1000.0	trno	TrialNo	Showing Trial Number Here
90726.768505	1000.0	fixL	Fixation Loop	Fixation Loop
107595.51879	1000.0	stm	13_2	Showing the stimulation
112482.519541	1000.0	clic	click	n/a
113033.517357	1000.0	clic	click	Click event have been performed
115965.01926	1000.0	clic	click	Click event have been performed
116155.269183	1000.0	clic	click	Click event have been performed
122720.019333	1000.0	vlnc	Valence	Showing the Valence
125428.519025	1000.0	arsl	Arousal	Showing the Arousal
129122.018907	1000.0	dmns	Dominance	Showing the Dominance
130520.019773	1000.0	lkng	Liking	Showing the Liking
131175.269186	1000.0	fmrt	Familiarity	Showing the Familiarity
132001.519483	1000.0	relv	Relevance	Showing the Relevance
136429.517996	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
158194.002137	1000.0	IBEG	Impedances Begin	n/a
162484.000996	1000.0	IEND	Impedances End	n/a
194709.517714	1000.0	trno	TrialNo	Showing Trial Number Here
195024.017617	1000.0	fixL	Fixation Loop	Fixation Loop
201868.267357	1000.0	stm	16_3	Showing the stimulation
203558.768146	1000.0	clic	click	Click event have been performed
209664.26963	1000.0	clic	click	Click event have been performed
216992.7679	1000.0	vlnc	Valence	Showing the Valence
218658.017367	1000.0	arsl	Arousal	Showing the Arousal
223127.518874	1000.0	dmns	Dominance	Showing the Dominance
226887.768041	1000.0	lkng	Liking	Showing the Liking
227881.018538	1000.0	fmrt	Familiarity	Showing the Familiarity
228958.019335	1000.0	relv	Relevance	Showing the Relevance
230986.267235	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
236895.001028	1000.0	IBEG	Impedances Begin	n/a
241958.001629	1000.0	IEND	Impedances End	n/a
262566.268444	1000.0	trno	TrialNo	Showing Trial Number Here
262875.017524	1000.0	fixL	Fixation Loop	Fixation Loop
264515.269641	1000.0	stm	27_4	Showing the stimulation
274389.519542	1000.0	clic	click	Click event have been performed
279639.518727	1000.0	vlnc	Valence	Showing the Valence
281438.26928	1000.0	arsl	Arousal	Showing the Arousal
283082.768507	1000.0	dmns	Dominance	Showing the Dominance
286049.768608	1000.0	lkng	Liking	Showing the Liking
287114.018016	1000.0	fmrt	Familiarity	Showing the Familiarity
288186.769187	1000.0	relv	Relevance	Showing the Relevance
289225.767273	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
