onset	duration	trial_type	label	description
4350.672942	1000.0	quiz	quiz	Performing Quiz for the Participants
9992.922563	1000.0	base	baseline	This is the Baseline Recording
29987.6743	1000.0	bend	baseEnd	Baseline Ends here
30946.922768	1000.0	trno	TrialNo	n/a
31285.673194	1000.0	fixL	Fixation Loop	Fixation Loop
46622.924041	1000.0	stm	neutral_1_1	Showing the stimulation
61747.173127	1000.0	vlnc	Valence	Showing the Valence
63429.172151	1000.0	arsl	Arousal	Showing the Arousal
65536.674298	1000.0	dmns	Dominance	Showing the Dominance
68065.673858	1000.0	lkng	Liking	Showing the Liking
69071.424287	1000.0	fmrt	Familiarity	Showing the Familiarity
70469.674096	1000.0	relv	Relevance	Showing the Relevance
71739.673242	1000.0	trno	TrialNo	Showing Trial Number Here
72063.922137	1000.0	fixL	Fixation Loop	Fixation Loop
72739.924304	1000.0	stm	9_2	Showing the stimulation
87868.423015	1000.0	vlnc	Valence	Showing the Valence
88840.923272	1000.0	arsl	Arousal	Showing the Arousal
89692.422375	1000.0	dmns	Dominance	Showing the Dominance
90506.172739	1000.0	lkng	Liking	Showing the Liking
91040.172055	1000.0	fmrt	Familiarity	Showing the Familiarity
91474.174429	1000.0	relv	Relevance	Showing the Relevance
92147.92354	1000.0	trno	TrialNo	Showing Trial Number Here
92475.924175	1000.0	fixL	Fixation Loop	Fixation Loop
92605.422065	1000.0	puse	pause	Pausing the experiment
92613.0	16555.0	boundary	n/a	n/a
92862.931456	1000.0	stm	15_3	Showing the stimulation
96840.180553	1000.0	clic	click	Click event have been performed
101756.430793	1000.0	clic	click	Click event have been performed
107703.431327	1000.0	clic	click	Click event have been performed
107987.429484	1000.0	vlnc	Valence	Showing the Valence
108892.931513	1000.0	arsl	Arousal	Showing the Arousal
109165.679757	1000.0	rsrt	restart	Restarting the experiment
109581.680041	1000.0	dmns	Dominance	Showing the Dominance
110111.681189	1000.0	lkng	Liking	Showing the Liking
111100.679546	1000.0	fmrt	Familiarity	Showing the Familiarity
112010.4312	1000.0	relv	Relevance	Showing the Relevance
112916.179657	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
116058.998558	1000.0	IBEG	Impedances Begin	n/a
119969.998769	1000.0	IEND	Impedances End	n/a
123881.931886	1000.0	trno	TrialNo	Showing Trial Number Here
124200.930357	1000.0	fixL	Fixation Loop	Fixation Loop
126521.431751	1000.0	stm	4_4	Showing the stimulation
141645.680837	1000.0	vlnc	Valence	Showing the Valence
146144.680775	1000.0	arsl	Arousal	Showing the Arousal
146970.931071	1000.0	dmns	Dominance	Showing the Dominance
147442.679669	1000.0	lkng	Liking	Showing the Liking
147972.680818	1000.0	fmrt	Familiarity	Showing the Familiarity
148444.180473	1000.0	relv	Relevance	Showing the Relevance
149172.181453	1000.0	trno	TrialNo	Showing Trial Number Here
149487.679641	1000.0	fixL	Fixation Loop	Fixation Loop
150080.180451	1000.0	stm	5_5	Showing the stimulation
153619.180064	1000.0	clic	click	Click event have been performed
154975.680452	1000.0	clic	click	Click event have been performed
156248.430539	1000.0	clic	click	Click event have been performed
160259.181264	1000.0	clic	click	Click event have been performed
