onset	duration	trial_type	label	description
10870.223679	1000.0	base	baseline	This is the Baseline Recording
30869.22504	1000.0	bend	baseEnd	Baseline Ends here
32417.474035	1000.0	trno	TrialNo	Showing Trial Number Here
32726.225629	1000.0	fixL	Fixation Loop	Fixation Loop
35459.725186	1000.0	stm	neutral_1_1	Showing the stimulation
36674.47418	1000.0	clic	click	Click event have been performed
37984.975521	1000.0	clic	click	Click event have been performed
41340.225376	1000.0	clic	click	Click event have been performed
42504.474241	1000.0	clic	click	n/a
50584.225729	1000.0	vlnc	Valence	Showing the Valence
53860.475309	1000.0	arsl	Arousal	Showing the Arousal
55333.724711	1000.0	dmns	Dominance	Showing the Dominance
56869.473774	1000.0	lkng	Liking	Showing the Liking
59210.725408	1000.0	fmrt	Familiarity	Showing the Familiarity
61122.224294	1000.0	relv	Relevance	Showing the Relevance
62657.975871	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
74878.00112	1000.0	IBEG	Impedances Begin	n/a
79009.999428	1000.0	IEND	Impedances End	n/a
102139.976062	1000.0	trno	TrialNo	Showing Trial Number Here
102467.974182	1000.0	fixL	Fixation Loop	Fixation Loop
105702.225398	1000.0	stm	7_2	Showing the stimulation
107663.724013	1000.0	clic	click	Click event have been performed
108314.723801	1000.0	clic	click	Click event have been performed
110522.474349	1000.0	clic	click	Click event have been performed
118694.223929	1000.0	clic	click	Click event have been performed
119549.723715	1000.0	clic	click	Click event have been performed
120826.725941	1000.0	vlnc	Valence	Showing the Valence
122838.224284	1000.0	arsl	Arousal	Showing the Arousal
124248.725083	1000.0	dmns	Dominance	Showing the Dominance
125876.474753	1000.0	lkng	Liking	Showing the Liking
126898.974739	1000.0	fmrt	Familiarity	Showing the Familiarity
127817.225643	1000.0	relv	Relevance	Showing the Relevance
129294.475727	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
130379.00012	1000.0	IBEG	Impedances Begin	n/a
134571.999405	1000.0	IEND	Impedances End	n/a
161173.974909	1000.0	trno	TrialNo	Showing Trial Number Here
161492.224038	1000.0	fixL	Fixation Loop	Fixation Loop
163374.475949	1000.0	stm	12_3	Showing the stimulation
163733.4737	1000.0	clic	click	Click event have been performed
164930.975251	1000.0	clic	click	Click event have been performed
168703.975808	1000.0	clic	click	Click event have been performed
178498.725034	1000.0	vlnc	Valence	Showing the Valence
179804.974236	1000.0	arsl	Arousal	Showing the Arousal
180138.999783	1000.0	IBEG	Impedances Begin	n/a
181203.224044	1000.0	dmns	Dominance	Showing the Dominance
182492.723688	1000.0	lkng	Liking	Showing the Liking
183669.723943	1000.0	fmrt	Familiarity	Showing the Familiarity
184028.000012	1000.0	IEND	Impedances End	n/a
185539.224464	1000.0	relv	Relevance	Showing the Relevance
186198.726017	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
193383.974209	1000.0	trno	TrialNo	Showing Trial Number Here
193685.725238	1000.0	fixL	Fixation Loop	Fixation Loop
196097.975783	1000.0	stm	15_4	Showing the stimulation
197567.224503	1000.0	clic	click	Click event have been performed
199298.974313	1000.0	clic	click	Click event have been performed
201519.224793	1000.0	clic	click	Click event have been performed
201974.223834	1000.0	clic	click	Click event have been performed
206627.475098	1000.0	clic	click	Click event have been performed
208505.474869	1000.0	clic	click	Click event have been performed
208839.47527	1000.0	clic	click	Click event have been performed
211222.473811	1000.0	vlnc	Valence	Showing the Valence
212920.975965	1000.0	arsl	Arousal	Showing the Arousal
214427.475538	1000.0	dmns	Dominance	Showing the Dominance
215725.474432	1000.0	lkng	Liking	Showing the Liking
217357.224785	1000.0	fmrt	Familiarity	Showing the Familiarity
218216.974195	1000.0	relv	Relevance	Showing the Relevance
219189.474452	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
242362.000141	1000.0	IBEG	Impedances Begin	n/a
247226.000112	1000.0	IEND	Impedances End	n/a
255312.475562	1000.0	trno	TrialNo	Showing Trial Number Here
255560.475122	1000.0	fixL	Fixation Loop	Fixation Loop
256728.973612	1000.0	stm	24_5	Showing the stimulation
257922.725938	1000.0	clic	click	Click event have been performed
263189.47468	1000.0	clic	click	Click event have been performed
264478.974324	1000.0	clic	click	Click event have been performed
266674.224939	1000.0	clic	click	Click event have been performed
271857.474837	1000.0	vlnc	Valence	Showing the Valence
272934.475634	1000.0	arsl	Arousal	Showing the Arousal
273940.226063	1000.0	dmns	Dominance	Showing the Dominance
276773.97402	1000.0	lkng	Liking	Showing the Liking
277792.224381	1000.0	fmrt	Familiarity	Showing the Familiarity
278998.474125	1000.0	relv	Relevance	Showing the Relevance
280120.976083	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
280139.998812	1000.0	IBEG	Impedances Begin	n/a
285343.99895	1000.0	IEND	Impedances End	n/a
297197.975591	1000.0	trno	TrialNo	Showing Trial Number Here
297515.72432	1000.0	fixL	Fixation Loop	Fixation Loop
297632.724792	1000.0	puse	pause	Pausing the experiment
297650.0	111228.0	boundary	n/a	n/a
309212.414641	1000.0	stm	17_6	Showing the stimulation
311407.665257	1000.0	clic	click	Click event have been performed
315026.165545	1000.0	clic	click	Click event have been performed
317576.164287	1000.0	clic	click	Click event have been performed
321974.664368	1000.0	clic	click	Click event have been performed
