onset	duration	trial_type	label	description
9409.874026	1000.0	quiz	quiz	Performing Quiz for the Participants
32862.874959	1000.0	qdon	QDone	Quiz is done by the participant
38798.124902	1000.0	base	baseline	n/a
58795.874007	1000.0	bend	baseEnd	Baseline Ends here
59647.624567	1000.0	trno	TrialNo	Showing Trial Number Here
59953.625221	1000.0	fixL	Fixation Loop	Fixation Loop
62440.374959	1000.0	stm	neutral_1_1	Showing the stimulation
77564.875502	1000.0	vlnc	Valence	Showing the Valence
78530.375194	1000.0	arsl	Arousal	Showing the Arousal
80924.875382	1000.0	dmns	Dominance	Showing the Dominance
82550.623454	1000.0	lkng	Liking	Showing the Liking
83716.624975	1000.0	fmrt	Familiarity	Showing the Familiarity
84464.875795	1000.0	relv	Relevance	Showing the Relevance
85270.873737	1000.0	trno	TrialNo	Showing Trial Number Here
85593.123548	1000.0	fixL	Fixation Loop	Fixation Loop
88088.123593	1000.0	stm	1_2	Showing the stimulation
103212.875593	1000.0	vlnc	Valence	Showing the Valence
104650.37534	1000.0	arsl	Arousal	Showing the Arousal
105569.873471	1000.0	dmns	Dominance	Showing the Dominance
106556.123402	1000.0	lkng	Liking	Showing the Liking
107943.62342	1000.0	fmrt	Familiarity	Showing the Familiarity
108641.625568	1000.0	relv	Relevance	Showing the Relevance
109787.623677	1000.0	trno	TrialNo	Showing Trial Number Here
110075.124633	1000.0	fixL	Fixation Loop	Fixation Loop
110489.123594	1000.0	puse	pause	Pausing the experiment
110495.0	30602.0	boundary	n/a	n/a
110751.689134	1000.0	stm	13_3	Showing the stimulation
121964.689067	1000.0	clic	click	Click event have been performed
125876.43862	1000.0	vlnc	Valence	Showing the Valence
126983.938647	1000.0	arsl	Arousal	Showing the Arousal
127535.68832	1000.0	dmns	Dominance	Showing the Dominance
129462.189136	1000.0	lkng	Liking	Showing the Liking
130565.439539	1000.0	fmrt	Familiarity	Showing the Familiarity
131087.939722	1000.0	relv	Relevance	Showing the Relevance
132011.438535	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
136320.68895	1000.0	trno	TrialNo	Showing Trial Number Here
136625.437347	1000.0	fixL	Fixation Loop	Fixation Loop
141094.187927	1000.0	rsrt	restart	Restarting the experiment
142660.188863	1000.0	stm	9_4	Showing the stimulation
150245.4374	1000.0	clic	click	Click event have been performed
153254.687322	1000.0	clic	click	Click event have been performed
157784.938348	1000.0	vlnc	Valence	Showing the Valence
158670.937365	1000.0	arsl	Arousal	Showing the Arousal
160664.438924	1000.0	dmns	Dominance	Showing the Dominance
161504.438894	1000.0	lkng	Liking	Showing the Liking
162081.188431	1000.0	fmrt	Familiarity	Showing the Familiarity
162457.189711	1000.0	relv	Relevance	Showing the Relevance
