onset	duration	trial_type	label	description
15548.668429	1000.0	base	baseline	n/a
35546.168592	1000.0	bend	baseEnd	Baseline Ends here
37465.168443	1000.0	trno	TrialNo	Showing Trial Number Here
37777.918205	1000.0	fixL	Fixation Loop	Fixation Loop
42868.166696	1000.0	stm	neutral_1_1	Showing the stimulation
57992.918696	1000.0	vlnc	Valence	Showing the Valence
59384.668339	1000.0	arsl	Arousal	Showing the Arousal
61064.668279	1000.0	dmns	Dominance	Showing the Dominance
62247.416843	1000.0	lkng	Liking	Showing the Liking
63492.919039	1000.0	fmrt	Familiarity	Showing the Familiarity
64658.918045	1000.0	relv	Relevance	Showing the Relevance
66423.168685	1000.0	trno	TrialNo	Showing Trial Number Here
66752.668004	1000.0	fixL	Fixation Loop	Fixation Loop
70371.668693	1000.0	stm	8_2	Showing the stimulation
85496.418178	1000.0	vlnc	Valence	Showing the Valence
86537.16892	1000.0	arsl	Arousal	Showing the Arousal
87076.167203	1000.0	dmns	Dominance	Showing the Dominance
88518.168032	1000.0	lkng	Liking	Showing the Liking
89424.917288	1000.0	fmrt	Familiarity	Showing the Familiarity
90720.416699	1000.0	relv	Relevance	Showing the Relevance
91421.667673	1000.0	trno	TrialNo	Showing Trial Number Here
91752.668191	1000.0	fixL	Fixation Loop	Fixation Loop
94306.167215	1000.0	stm	7_3	Showing the stimulation
109430.916701	1000.0	vlnc	Valence	Showing the Valence
110463.168193	1000.0	arsl	Arousal	Showing the Arousal
111361.667141	1000.0	dmns	Dominance	Showing the Dominance
114182.668738	1000.0	lkng	Liking	Showing the Liking
115152.418055	1000.0	fmrt	Familiarity	Showing the Familiarity
115866.918303	1000.0	relv	Relevance	Showing the Relevance
116973.417532	1000.0	trno	TrialNo	Showing Trial Number Here
117287.917435	1000.0	fixL	Fixation Loop	Fixation Loop
122223.416716	1000.0	stm	neutral_2_4	Showing the stimulation
137348.168716	1000.0	vlnc	Valence	Showing the Valence
138464.167994	1000.0	arsl	Arousal	Showing the Arousal
139228.916913	1000.0	dmns	Dominance	Showing the Dominance
139910.16699	1000.0	lkng	Liking	Showing the Liking
