onset	duration	trial_type	label	description
5406.020768	1000.0	quiz	quiz	Performing Quiz for the Participants
37328.021228	1000.0	qdon	QDone	Quiz is done by the participant
41727.519594	1000.0	base	baseline	This is the Baseline Recording
61725.271214	1000.0	bend	baseEnd	Baseline Ends here
63190.521766	1000.0	trno	TrialNo	Showing Trial Number Here
63526.521251	1000.0	fixL	Fixation Loop	Fixation Loop
67212.520167	1000.0	stm	2_27	n/a
80155.771226	1000.0	clic	click	Click event have been performed
82337.269653	1000.0	vlnc	Valence	Showing the Valence
84610.771202	1000.0	arsl	Arousal	Showing the Arousal
86650.271807	1000.0	dmns	Dominance	Showing the Dominance
88827.520609	1000.0	lkng	Liking	Showing the Liking
91673.52207	1000.0	fmrt	Familiarity	Showing the Familiarity
93040.271848	1000.0	relv	Relevance	Showing the Relevance
94323.271327	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
122581.521794	1000.0	trno	TrialNo	Showing Trial Number Here
122909.270972	1000.0	fixL	Fixation Loop	Fixation Loop
124564.271048	1000.0	stm	7_28	Showing the stimulation
139688.771591	1000.0	vlnc	Valence	Showing the Valence
142706.27182	1000.0	arsl	Arousal	Showing the Arousal
144378.021453	1000.0	dmns	Dominance	Showing the Dominance
146212.521661	1000.0	lkng	Liking	Showing the Liking
149000.021629	1000.0	fmrt	Familiarity	Showing the Familiarity
150299.770664	1000.0	relv	Relevance	Showing the Relevance
152218.770515	1000.0	trno	TrialNo	Showing Trial Number Here
152556.771599	1000.0	fixL	Fixation Loop	Fixation Loop
154437.270854	1000.0	stm	6_29	Showing the stimulation
169562.020339	1000.0	vlnc	Valence	Showing the Valence
172387.271561	1000.0	arsl	Arousal	Showing the Arousal
174426.769651	1000.0	dmns	Dominance	Showing the Dominance
174651.001487	1000.0	IBEG	Impedances Begin	n/a
176148.521528	1000.0	lkng	Liking	Showing the Liking
177293.521352	1000.0	fmrt	Familiarity	Showing the Familiarity
178547.520284	1000.0	relv	Relevance	Showing the Relevance
179018.001538	1000.0	IEND	Impedances End	n/a
180020.520743	1000.0	trno	TrialNo	Showing Trial Number Here
180352.771003	1000.0	fixL	Fixation Loop	Fixation Loop
180867.020879	1000.0	puse	pause	Pausing the experiment
180874.0	32842.0	boundary	n/a	n/a
181122.427356	1000.0	stm	27_30	Showing the stimulation
190922.927406	1000.0	clic	click	Click event have been performed
195829.177197	1000.0	clic	click	Click event have been performed
196247.176841	1000.0	vlnc	Valence	Showing the Valence
197705.67577	1000.0	arsl	Arousal	Showing the Arousal
199185.176395	1000.0	dmns	Dominance	Showing the Dominance
200919.677146	1000.0	lkng	Liking	Showing the Liking
205687.927284	1000.0	fmrt	Familiarity	Showing the Familiarity
207088.176176	1000.0	relv	Relevance	Showing the Relevance
