onset	duration	trial_type	label	description
23540.28672	1000.0	base	baseline	This is the Baseline Recording
43535.035942	1000.0	bend	baseEnd	Baseline Ends here
45253.536478	1000.0	trno	TrialNo	n/a
45575.786289	1000.0	fixL	Fixation Loop	Fixation Loop
48572.284821	1000.0	stm	neutral_1_1	Showing the stimulation
63696.536422	1000.0	vlnc	Valence	Showing the Valence
65545.286704	1000.0	arsl	Arousal	Showing the Arousal
67043.784913	1000.0	dmns	Dominance	Showing the Dominance
69330.784678	1000.0	lkng	Liking	Showing the Liking
69902.535249	1000.0	fmrt	Familiarity	Showing the Familiarity
71851.536445	1000.0	relv	Relevance	Showing the Relevance
74470.535014	1000.0	trno	TrialNo	Showing Trial Number Here
74777.036067	1000.0	fixL	Fixation Loop	Fixation Loop
78420.284763	1000.0	stm	5_2	Showing the stimulation
93544.785306	1000.0	vlnc	Valence	Showing the Valence
95589.785278	1000.0	arsl	Arousal	Showing the Arousal
97868.285794	1000.0	dmns	Dominance	Showing the Dominance
101745.535433	1000.0	lkng	Liking	Showing the Liking
102793.035284	1000.0	fmrt	Familiarity	Showing the Familiarity
108189.035486	1000.0	relv	Relevance	Showing the Relevance
109215.035755	1000.0	trno	TrialNo	Showing Trial Number Here
109524.536692	1000.0	fixL	Fixation Loop	Fixation Loop
112183.036655	1000.0	stm	8_3	Showing the stimulation
127311.535366	1000.0	vlnc	Valence	Showing the Valence
129878.286179	1000.0	arsl	Arousal	Showing the Arousal
130228.000134	1000.0	IBEG	Impedances Begin	n/a
131401.53531	1000.0	dmns	Dominance	Showing the Dominance
132470.036857	1000.0	lkng	Liking	Showing the Liking
133304.534946	1000.0	fmrt	Familiarity	Showing the Familiarity
134552.536625	1000.0	relv	Relevance	Showing the Relevance
136181.28458	1000.0	trno	TrialNo	Showing Trial Number Here
136509.785615	1000.0	fixL	Fixation Loop	Fixation Loop
136593.535915	1000.0	puse	pause	Pausing the experiment
136602.0	29326.0	boundary	n/a	n/a
136836.000904	1000.0	IEND	Impedances End	n/a
139571.446897	1000.0	stm	12_4	Showing the stimulation
142910.198653	1000.0	clic	click	Click event have been performed
145268.197329	1000.0	clic	click	Click event have been performed
152650.947468	1000.0	clic	click	Click event have been performed
154699.948122	1000.0	vlnc	Valence	Showing the Valence
156373.696839	1000.0	arsl	Arousal	Showing the Arousal
158506.198851	1000.0	dmns	Dominance	Showing the Dominance
159382.697818	1000.0	lkng	Liking	Showing the Liking
159933.446692	1000.0	fmrt	Familiarity	Showing the Familiarity
160801.697866	1000.0	relv	Relevance	Showing the Relevance
