onset	duration	trial_type	label	description
18026.939034	1000.0	base	baseline	This is the Baseline Recording
38024.190255	1000.0	bend	baseEnd	Baseline Ends here
40421.189927	1000.0	trno	TrialNo	n/a
40539.44014	1000.0	fixL	Fixation Loop	Fixation Loop
42216.440197	1000.0	stm	neutral_1_1	Showing the stimulation
57341.939025	1000.0	vlnc	Valence	Showing the Valence
61740.939505	1000.0	arsl	Arousal	Showing the Arousal
64953.188226	1000.0	dmns	Dominance	Showing the Dominance
68133.687973	1000.0	lkng	Liking	Showing the Liking
69830.688927	1000.0	fmrt	Familiarity	Showing the Familiarity
72883.938812	1000.0	relv	Relevance	Showing the Relevance
74488.690216	1000.0	trno	TrialNo	Showing Trial Number Here
74603.18869	1000.0	fixL	Fixation Loop	Fixation Loop
75311.689172	1000.0	stm	17_2	Showing the stimulation
77545.689326	1000.0	clic	click	Click event have been performed
87777.189352	1000.0	clic	click	Click event have been performed
90436.189715	1000.0	vlnc	Valence	Showing the Valence
93452.188745	1000.0	arsl	Arousal	Showing the Arousal
94359.189458	1000.0	dmns	Dominance	Showing the Dominance
97861.939017	1000.0	lkng	Liking	Showing the Liking
100257.440004	1000.0	fmrt	Familiarity	Showing the Familiarity
101213.940047	1000.0	relv	Relevance	Showing the Relevance
102167.689148	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
139382.190071	1000.0	trno	TrialNo	Showing Trial Number Here
139479.189645	1000.0	fixL	Fixation Loop	Fixation Loop
140623.440128	1000.0	stm	8_3	Showing the stimulation
151026.939321	1000.0	clic	click	Click event have been performed
151961.688325	1000.0	clic	click	Click event have been performed
155747.188814	1000.0	vlnc	Valence	Showing the Valence
157240.999863	1000.0	IBEG	Impedances Begin	n/a
159215.689916	1000.0	arsl	Arousal	Showing the Arousal
161099.000461	1000.0	IEND	Impedances End	n/a
162883.438077	1000.0	dmns	Dominance	Showing the Dominance
165788.687859	1000.0	lkng	Liking	Showing the Liking
167290.688865	1000.0	fmrt	Familiarity	Showing the Familiarity
