onset	duration	trial_type	label	description
16927.455459	1000.0	base	baseline	This is the Baseline Recording
36928.455904	1000.0	bend	baseEnd	Baseline Ends here
37371.455412	1000.0	trno	TrialNo	n/a
37494.45565	1000.0	fixL	Fixation Loop	Fixation Loop
42454.454396	1000.0	stm	neutral_1_1	Showing the stimulation
50548.2045	1000.0	clic	click	Click event have been performed
57579.704281	1000.0	vlnc	Valence	Showing the Valence
58858.454134	1000.0	arsl	Arousal	Showing the Arousal
61117.20521	1000.0	dmns	Dominance	Showing the Dominance
62692.204211	1000.0	lkng	Liking	Showing the Liking
63324.955758	1000.0	fmrt	Familiarity	Showing the Familiarity
64474.705607	1000.0	relv	Relevance	Showing the Relevance
65367.954131	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
82514.705323	1000.0	trno	TrialNo	Showing Trial Number Here
82625.954971	1000.0	fixL	Fixation Loop	Fixation Loop
83431.706484	1000.0	stm	4_2	Showing the stimulation
98556.204513	1000.0	vlnc	Valence	Showing the Valence
100190.954749	1000.0	arsl	Arousal	Showing the Arousal
100925.956294	1000.0	dmns	Dominance	Showing the Dominance
102423.705161	1000.0	lkng	Liking	Showing the Liking
103372.455295	1000.0	fmrt	Familiarity	Showing the Familiarity
103917.455859	1000.0	relv	Relevance	Showing the Relevance
105381.705612	1000.0	trno	TrialNo	Showing Trial Number Here
105492.706317	1000.0	fixL	Fixation Loop	Fixation Loop
106744.955108	1000.0	stm	9_3	Showing the stimulation
110991.954803	1000.0	clic	click	Click event have been performed
113430.955354	1000.0	clic	click	Click event have been performed
121869.204193	1000.0	vlnc	Valence	Showing the Valence
123647.956364	1000.0	arsl	Arousal	Showing the Arousal
126086.456515	1000.0	dmns	Dominance	Showing the Dominance
126906.455588	1000.0	lkng	Liking	Showing the Liking
127961.954288	1000.0	fmrt	Familiarity	Showing the Familiarity
128395.954147	1000.0	relv	Relevance	Showing the Relevance
129778.955597	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
136711.954605	1000.0	trno	TrialNo	Showing Trial Number Here
136817.956343	1000.0	fixL	Fixation Loop	Fixation Loop
137395.955622	1000.0	stm	8_4	Showing the stimulation
140073.956084	1000.0	clic	click	Click event have been performed
145817.955304	1000.0	clic	click	Click event have been performed
149043.204356	1000.0	clic	click	Click event have been performed
152519.455366	1000.0	vlnc	Valence	Showing the Valence
153379.705176	1000.0	arsl	Arousal	Showing the Arousal
153498.998936	1000.0	IBEG	Impedances Begin	n/a
155278.455187	1000.0	dmns	Dominance	Showing the Dominance
156001.955085	1000.0	lkng	Liking	Showing the Liking
156654.456072	1000.0	fmrt	Familiarity	Showing the Familiarity
157362.999301	1000.0	IEND	Impedances End	n/a
157881.704997	1000.0	relv	Relevance	Showing the Relevance
159214.455262	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
168981.954083	1000.0	trno	TrialNo	Showing Trial Number Here
169088.456221	1000.0	fixL	Fixation Loop	Fixation Loop
169705.456495	1000.0	stm	17_5	Showing the stimulation
182198.956423	1000.0	clic	click	Click event have been performed
