onset	duration	trial_type	label	description
7503.690943	1000.0	quiz	quiz	Performing Quiz for the Participants
7503.9424	1000.0	qdon	QDone	Quiz is done by the participant
13162.192237	1000.0	base	baseline	This is the Baseline Recording
33159.941342	1000.0	bend	baseEnd	Baseline Ends here
34820.692241	1000.0	trno	TrialNo	Showing Trial Number Here
35153.442901	1000.0	fixL	Fixation Loop	Fixation Loop
36900.441069	1000.0	stm	4_1	Showing the stimulation
41129.692923	1000.0	clic	click	Click event have been performed
41764.941439	1000.0	clic	click	Click event have been performed
43816.941977	1000.0	clic	click	Click event have been performed
46825.942956	1000.0	clic	click	Click event have been performed
52024.941612	1000.0	vlnc	Valence	Showing the Valence
54946.191609	1000.0	arsl	Arousal	n/a
55069.999024	1000.0	IBEG	Impedances Begin	n/a
56922.941096	1000.0	dmns	Dominance	Showing the Dominance
58674.191404	1000.0	lkng	Liking	Showing the Liking
59083.998576	1000.0	IEND	Impedances End	n/a
59647.941403	1000.0	fmrt	Familiarity	Showing the Familiarity
60575.692356	1000.0	relv	Relevance	Showing the Relevance
63446.691167	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
78876.998741	1000.0	IBEG	Impedances Begin	n/a
80766.190868	1000.0	trno	TrialNo	Showing Trial Number Here
81070.692837	1000.0	fixL	Fixation Loop	Fixation Loop
81330.000423	1000.0	IEND	Impedances End	n/a
81969.191786	1000.0	stm	5_2	Showing the stimulation
83950.190898	1000.0	clic	click	Click event have been performed
84284.442756	1000.0	clic	click	Click event have been performed
86202.69075	1000.0	clic	click	Click event have been performed
87949.691433	1000.0	clic	click	Click event have been performed
92124.691419	1000.0	clic	click	Click event have been performed
97093.941271	1000.0	vlnc	Valence	Showing the Valence
99760.191143	1000.0	arsl	Arousal	Showing the Arousal
100767.44277	1000.0	dmns	Dominance	Showing the Dominance
102480.941825	1000.0	lkng	Liking	Showing the Liking
102927.942015	1000.0	fmrt	Familiarity	Showing the Familiarity
104068.941157	1000.0	relv	Relevance	Showing the Relevance
107759.192213	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
127423.692774	1000.0	trno	TrialNo	Showing Trial Number Here
127752.691694	1000.0	fixL	Fixation Loop	Fixation Loop
132855.442632	1000.0	stm	28_3	Showing the stimulation
137807.942927	1000.0	clic	click	Click event have been performed
141941.190977	1000.0	clic	click	Click event have been performed
147980.192117	1000.0	vlnc	Valence	Showing the Valence
149091.692828	1000.0	arsl	Arousal	Showing the Arousal
149630.942568	1000.0	dmns	Dominance	Showing the Dominance
151607.692055	1000.0	lkng	Liking	Showing the Liking
153137.192409	1000.0	fmrt	Familiarity	Showing the Familiarity
154207.192641	1000.0	relv	Relevance	Showing the Relevance
154326.999374	1000.0	IBEG	Impedances Begin	n/a
155164.193083	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
158170.998842	1000.0	IEND	Impedances End	n/a
160871.942248	1000.0	trno	TrialNo	Showing Trial Number Here
161161.442287	1000.0	fixL	Fixation Loop	Fixation Loop
