onset	duration	trial_type	label	description
17286.450695	1000.0	base	baseline	This is the Baseline Recording
37287.949026	1000.0	bend	baseEnd	Baseline Ends here
38836.449478	1000.0	trno	TrialNo	Showing Trial Number Here
38957.951032	1000.0	fixL	Fixation Loop	n/a
43961.700797	1000.0	stm	neutral_1_1	Showing the stimulation
57938.950974	1000.0	clic	click	Click event have been performed
59087.451082	1000.0	vlnc	Valence	Showing the Valence
60630.20071	1000.0	arsl	Arousal	Showing the Arousal
61716.450099	1000.0	dmns	Dominance	Showing the Dominance
63686.450478	1000.0	lkng	Liking	Showing the Liking
64952.451456	1000.0	fmrt	Familiarity	Showing the Familiarity
65949.700121	1000.0	relv	Relevance	Showing the Relevance
67699.94963	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
72574.699391	1000.0	trno	TrialNo	Showing Trial Number Here
72685.700096	1000.0	fixL	Fixation Loop	Fixation Loop
83349.950239	1000.0	stm	17_2	Showing the stimulation
85436.45069	1000.0	clic	click	Click event have been performed
96079.450194	1000.0	clic	click	Click event have been performed
98475.449067	1000.0	vlnc	Valence	Showing the Valence
101172.449626	1000.0	arsl	Arousal	Showing the Arousal
102419.199049	1000.0	dmns	Dominance	Showing the Dominance
103739.200439	1000.0	lkng	Liking	Showing the Liking
104821.200203	1000.0	fmrt	Familiarity	Showing the Familiarity
105653.201323	1000.0	relv	Relevance	Showing the Relevance
106515.950616	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
121105.451044	1000.0	trno	TrialNo	Showing Trial Number Here
121211.69921	1000.0	fixL	Fixation Loop	Fixation Loop
137021.450512	1000.0	stm	27_3	Showing the stimulation
141827.449389	1000.0	clic	click	Click event have been performed
148049.699888	1000.0	clic	click	Click event have been performed
152147.200797	1000.0	vlnc	Valence	Showing the Valence
154213.70035	1000.0	arsl	Arousal	Showing the Arousal
156420.950498	1000.0	dmns	Dominance	Showing the Dominance
157868.199237	1000.0	lkng	Liking	Showing the Liking
158237.999585	1000.0	IBEG	Impedances Begin	n/a
158765.199501	1000.0	fmrt	Familiarity	Showing the Familiarity
160015.200265	1000.0	relv	Relevance	Showing the Relevance
161609.95122	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
162126.999814	1000.0	IEND	Impedances End	n/a
173154.949956	1000.0	trno	TrialNo	Showing Trial Number Here
173258.200753	1000.0	fixL	Fixation Loop	Fixation Loop
180842.699949	1000.0	stm	neutral_2_4	Showing the stimulation
195967.949834	1000.0	vlnc	Valence	Showing the Valence
197301.44944	1000.0	arsl	Arousal	Showing the Arousal
197901.199758	1000.0	dmns	Dominance	Showing the Dominance
200839.951169	1000.0	lkng	Liking	Showing the Liking
201809.200086	1000.0	fmrt	Familiarity	Showing the Familiarity
202848.950028	1000.0	relv	Relevance	Showing the Relevance
203988.450486	1000.0	trno	TrialNo	Showing Trial Number Here
204093.199968	1000.0	fixL	Fixation Loop	Fixation Loop
212239.200342	1000.0	stm	4_5	Showing the stimulation
222344.451305	1000.0	clic	click	Click event have been performed
227364.201285	1000.0	vlnc	Valence	Showing the Valence
228297.44909	1000.0	arsl	Arousal	Showing the Arousal
230137.949064	1000.0	dmns	Dominance	Showing the Dominance
231596.199051	1000.0	lkng	Liking	Showing the Liking
